35878	11955596	8	7
35879	11955666	4	4
35880	11955708	19	17
35881	11955876	1	1
35882	11955890	1	1
35883	11955904	3	3
35884	11955935	4	4
35885	11955975	8	6
35886	11956046	9	9
35887	11956131	14	14
35888	11956270	5	5
35889	11956322	1	1
35890	11956337	2	2
35891	11956362	1	1
35892	11956375	3	3
35893	11956409	1	1
35894	11956423	2	2
35895	11956444	1	1
35896	11956459	1	1
35897	11956474	7	7
35898	11956545	1	1
35899	11956560	1	1
35900	11956575	5	5
35901	11956626	3	3
35902	11956660	1	1
35903	11956675	20	20
35904	11956866	1	1
35905	11956881	36	35
35906	11957218	9	9
35907	11957308	3	3
35908	11957341	1	1
35909	11957356	1	1
35910	11957371	5	5
35911	11957425	1	1
35912	11957440	1	1
35913	11957455	1	1
35914	11957470	11	11
35915	11957580	2	2
35916	11957605	5	3
35917	11957652	4	4
35918	11957695	34	8
35919	11957911	1	1
35920	11957926	30	30
35921	11958204	3	3
35922	11958236	5	5
35923	11958286	7	6
35924	11958358	3	3
35925	11958389	1	1
35926	11958405	3	3
35927	11958437	2	2
35928	11958463	1	1
35929	11958479	11	11
35930	11958575	1	1
35931	11958591	1	1
35932	11958607	4	4
35933	11958649	41	41
35934	11959025	1	1
35935	11959041	1	1
35936	11959057	1	1
35937	11959073	1	1
35938	11959089	1	1
35939	11959105	3	3
35940	11959133	3	3
35941	11959161	2	2
35942	11959180	19	11
35943	11959321	2	2
35944	11959342	3	3
35945	11959373	1	1
35946	11959386	3	3
35947	11959417	1	1
35948	11959431	1	1
35949	11959445	1	1
35950	11959459	2	2
35951	11959483	1	1
35952	11959498	1	1
35953	11959513	2	2
35954	11959538	1	1
35955	11959553	1	1
35956	11959568	1	1
35957	11959583	1	1
35958	11959598	2	2
35959	11959621	1	1
35960	11959636	23	16
35961	11959837	1	1
35962	11959852	2	2
35963	11959875	3	3
35964	11959906	2	2
35965	11959931	1	1
35966	11959946	1	1
35967	11959961	1	1
35968	11959976	1	1
35969	11959991	1	1
35970	11960006	1	1
35971	11960021	1	1
35972	11960036	1	1
35973	11960051	1	1
35974	11960066	1	1
35975	11960081	1	1
35976	11960096	1	1
35977	11960111	1	1
35978	11960126	1	1
35979	11960141	1	1
35980	11960156	1	1
35981	11960171	1	1
35982	11960186	7	7
35983	11960257	4	4
35984	11960300	9	9
35985	11960387	13	13
35986	11960505	3	3
35987	11960537	20	20
35988	11960718	6	6
35989	11960780	1	1
35990	11960795	3	3
35991	11960828	2	2
35992	11960853	1	1
35993	11960868	2	2
35994	11960893	10	10
35995	11960991	1	1
35996	11961006	1	1
35997	11961021	1	1
35998	11961036	1	1
35999	11961051	1	1
36000	11961066	1	1
36001	11961081	1	1
36002	11961096	1	1
36003	11961111	1	1
36004	11961126	1	1
36005	11961141	3	3
36006	11961174	1	1
36007	11961189	10	10
36008	11961285	28	28
36009	11961529	1	1
36010	11961543	28	22
36011	11961773	1	1
36012	11961788	1	1
36013	11961803	1	1
36014	11961818	1	1
36015	11961833	1	1
36016	11961848	3	3
36017	11961880	7	7
36018	11961948	1	1
36019	11961963	4	4
36020	11962003	1	1
36021	11962018	1	1
36022	11962033	1	1
36023	11962048	1	1
36024	11962063	1	1
36025	11962078	1	1
36026	11962093	1	1
36027	11962108	1	1
36028	11962123	1	1
36029	11962138	1	1
36030	11962153	15	15
36031	11962292	1	1
36032	11962307	1	1
36033	11962322	1	1
36034	11962337	1	1
36035	11962352	1	1
36036	11962367	1	1
36037	11962382	1	1
36038	11962397	1	1
36039	11962412	3	3
36040	11962443	1	1
36041	11962458	2	2
36042	11962480	1	1
36043	11962494	1	1
36044	11962508	1	1
36045	11962522	1	1
36046	11962536	2	2
36047	11962560	1	1
36048	11962574	1	1
36049	11962588	1	1
36050	11962602	1	1
36051	11962616	3	3
36052	11962651	1	1
36053	11962666	1	1
36054	11962681	7	7
36055	11962748	1	1
36056	11962763	1	1
36057	11962778	1	1
36058	11962793	1	1
36059	11962808	1	1
36060	11962823	1	1
36061	11962838	1	1
36062	11962853	1	1
36063	11962868	1	1
36064	11962883	6	6
36065	11962943	1	1
36066	11962958	1	1
36067	11962973	1	1
36068	11962988	1	1
36069	11963003	1	1
36070	11963018	1	1
36071	11963033	1	1
36072	11963048	1	1
36073	11963063	1	1
36074	11963078	1	1
36075	11963093	1	1
36076	11963108	8	7
36077	11963177	1	1
36078	11963191	4	4
36079	11963222	7	7
36080	11963289	2	2
36081	11963312	6	6
36082	11963370	4	4
36083	11963410	2	2
36084	11963432	6	4
36085	11963485	4	4
36086	11963529	27	27
36087	11963775	1	1
36088	11963790	1	1
36089	11963805	12	12
36090	11963910	1	1
36091	11963925	27	27
36092	11964179	2	2
36093	11964203	1	1
36094	11964219	21	19
36095	11964397	1	1
36096	11964413	3	1
36097	11964438	1	1
36098	11964452	2	2
36099	11964474	3	3
36100	11964509	2	2
36101	11964532	5	5
36102	11964583	1	1
36103	11964598	2	2
36104	11964622	32	32
36105	11964917	2	2
36106	11964940	6	6
36107	11965000	4	4
36108	11965039	1	1
36109	11965054	2	2
36110	11965077	2	2
36111	11965102	1	1
36112	11965117	1	1
36113	11965132	2	2
36114	11965157	1	1
36115	11965172	5	5
36116	11965224	7	7
36117	11965290	3	3
36118	11965325	3	3
36119	11965356	3	3
36120	11965387	10	10
36121	11965481	1	1
36122	11965496	11	11
36123	11965598	8	8
36124	11965671	1	1
36125	11965686	1	1
36126	11965701	1	1
36127	11965716	1	1
36128	11965731	1	1
36129	11965746	1	1
36130	11965761	2	2
36131	11965786	1	1
36132	11965801	8	8
36133	11965877	1	1
36134	11965892	1	1
36135	11965907	1	1
36136	11965922	1	1
36137	11965937	1	1
36138	11965952	1	1
36139	11965967	1	1
36140	11965982	9	9
36141	11966072	1	1
36142	11966087	13	13
36143	11966211	1	1
36144	11966226	4	4
36145	11966268	1	1
36146	11966283	1	1
36147	11966298	2	2
36148	11966322	1	1
36149	11966337	1	1
36150	11966352	1	1
36151	11966367	1	1
36152	11966382	1	1
36153	11966397	1	1
36154	11966412	1	1
36155	11966427	1	1
36156	11966442	1	1
36157	11966457	1	1
36158	11966472	1	1
36159	11966487	1	1
36160	11966502	1	1
36161	11966517	1	1
36162	11966532	1	1
36163	11966547	1	1
36164	11966562	1	1
36165	11966577	1	1
36166	11966592	1	1
36167	11966607	1	1
36168	11966623	1	1
36169	11966639	1	1
36170	11966655	1	1
36171	11966671	1	1
36172	11966687	1	1
36173	11966703	1	1
36174	11966719	1	1
36175	11966735	1	1
36176	11966751	1	1
36177	11966767	1	1
36178	11966783	1	1
36179	11966799	1	1
36180	11966815	1	1
36181	11966831	1	1
36182	11966847	5	5
36183	11966898	1	1
36184	11966914	1	1
36185	11966930	3	3
36186	11966966	1	1
36187	11966982	1	1
36188	11966998	1	1
36189	11967014	1	1
36190	11967030	2	2
36191	11967055	1	1
36192	11967071	1	1
36193	11967087	1	1
36194	11967103	1	1
36195	11967119	2	2
36196	11967145	1	1
36197	11967161	1	1
36198	11967177	1	1
36199	11967193	1	1
36200	11967209	12	12
36201	11967334	1	1
36202	11967350	1	1
36203	11967366	1	1
36204	11967382	1	1
36205	11967398	1	1
36206	11967414	2	2
36207	11967439	1	1
36208	11967455	1	1
36209	11967471	1	1
36210	11967487	1	1
36211	11967503	1	1
36212	11967519	1	1
36213	11967535	1	1
36214	11967551	1	1
36215	11967567	2	2
36216	11967592	10	10
36217	11967687	1	1
36218	11967703	1	1
36219	11967719	1	1
36220	11967735	1	1
36221	11967751	1	1
36222	11967767	1	1
36223	11967783	3	3
36224	11967821	1	1
36225	11967837	1	1
36226	11967853	2	2
36227	11967878	1	1
36228	11967894	1	1
36229	11967910	1	1
36230	11967926	1	1
36231	11967942	2	2
36232	11967968	6	6
36233	11968030	3	3
36234	11968066	1	1
36235	11968082	1	1
36236	11968098	1	1
36237	11968114	1	1
36238	11968130	12	12
36239	11968243	4	4
36240	11968287	6	6
36241	11968348	1	1
36242	11968364	15	15
36243	11968501	1	1
36244	11968517	10	10
36245	11968614	3	3
36246	11968648	1	1
36247	11968664	7	7
36248	11968731	2	2
36249	11968756	12	12
36250	11968855	2	2
36251	11968879	1	1
36252	11968892	10	10
36253	11968959	10	10
36254	11969036	2	2
36255	11969056	10	10
36256	11969135	12	12
36257	11969230	11	11
36258	11969317	10	10
36259	11969394	10	10
36260	11969471	10	10
36261	11969548	10	10
36262	11969625	10	10
36263	11969702	10	10
36264	11969779	10	10
36265	11969856	10	10
36266	11969933	10	10
36267	11970010	1	1
36268	11970025	2	2
36269	11970051	1	1
36270	11970066	1	1
36271	11970081	3	2
36272	11970114	1	1
36273	11970129	10	10
36274	11970216	1	1
36275	11970231	10	10
36276	11970318	1	1
36277	11970331	1	1
36278	11970344	2	2
36279	11970366	2	2
36280	11970388	2	2
36281	11970410	12	10
36282	11970517	2	2
36283	11970541	6	4
36284	11970598	4	2
36285	11970635	4	2
36286	11970672	4	2
36287	11970709	5	3
36288	11970755	1	1
36289	11970770	3	1
36290	11970798	5	2
36291	11970841	5	2
36292	11970884	6	3
36293	11970936	5	2
36294	11970979	5	2
36295	11971022	3	3
36296	11971057	4	1
36297	11971091	4	1
36298	11971125	2	2
36299	11971151	1	1
36300	11971166	1	1
36301	11971182	7	7
36302	11971253	1	1
36303	11971269	2	2
36304	11971295	1	1
36305	11971311	7	6
36306	11971378	2	2
36307	11971402	1	1
36308	11971418	1	1
36309	11971434	1	1
36310	11971450	1	1
36311	11971466	3	2
36312	11971498	3	3
36313	11971534	3	3
36314	11971568	1	1
36315	11971584	13	9
36316	11971702	1	1
36317	11971718	1	1
36318	11971734	1	1
36319	11971750	1	1
36320	11971766	3	3
36321	11971799	1	1
36322	11971815	1	1
36323	11971831	1	1
36324	11971847	2	2
36325	11971874	2	2
36326	11971899	2	2
36327	11971925	1	1
36328	11971941	14	13
36329	11972077	1	1
36330	11972093	4	4
36331	11972136	1	1
36332	11972152	10	3
36333	11972216	4	3
36334	11972258	4	4
36335	11972300	3	3
36336	11972334	1	1
36337	11972350	1	1
36338	11972366	2	2
36339	11972392	1	1
36340	11972408	1	1
36341	11972424	1	1
36342	11972440	1	1
36343	11972456	2	2
36344	11972482	1	1
36345	11972498	1	1
36346	11972514	1	1
36347	11972530	3	3
36348	11972567	1	1
36349	11972583	23	20
36350	11972783	1	1
36351	11972799	3	3
36352	11972833	2	2
36353	11972859	2	2
36354	11972886	4	4
36355	11972928	4	2
36356	11972968	4	4
36357	11973012	3	3
36358	11973043	2	1
36359	11973066	6	5
36360	11973128	4	1
36361	11973163	1	1
36362	11973179	13	12
36363	11973304	4	4
36364	11973348	1	1
36365	11973364	1	1
36366	11973380	1	1
36367	11973396	1	1
36368	11973412	6	6
36369	11973478	1	1
36370	11973494	8	8
36371	11973573	1	1
36372	11973589	2	2
36373	11973616	1	1
36374	11973632	1	1
36375	11973648	6	5
36376	11973710	6	3
36377	11973767	3	3
36378	11973803	2	2
36379	11973830	6	5
36380	11973893	2	2
36381	11973919	2	1
36382	11973942	2	1
36383	11973965	4	3
36384	11974007	28	18
36385	11974242	2	1
36386	11974265	5	4
36387	11974314	3	2
36388	11974347	3	2
36389	11974380	15	10
36390	11974514	3	1
36391	11974543	1	1
36392	11974559	1	1
36393	11974575	2	2
36394	11974602	1	1
36395	11974618	1	1
36396	11974634	3	2
36397	11974668	3	2
36398	11974701	1	1
36399	11974717	4	2
36400	11974759	1	1
36401	11974772	13	9
36402	11974877	1	1
36403	11974891	1	1
36404	11974905	1	1
36405	11974919	1	1
36406	11974933	3	3
36407	11974966	2	2
36408	11974989	1	1
36409	11975003	25	17
36410	11975196	1	1
36411	11975210	1	1
36412	11975224	1	1
36413	11975239	1	1
36414	11975254	4	4
36415	11975297	1	1
36416	11975312	1	1
36417	11975327	1	1
36418	11975342	1	1
36419	11975357	1	1
36420	11975372	1	1
36421	11975387	1	1
36422	11975402	1	1
36423	11975417	1	1
36424	11975432	1	1
36425	11975447	1	1
36426	11975462	1	1
36427	11975477	1	1
36428	11975492	1	1
36429	11975507	1	1
36430	11975522	4	4
36431	11975568	1	1
36432	11975583	1	1
36433	11975598	1	1
36434	11975613	1	1
36435	11975628	1	1
36436	11975643	1	1
36437	11975658	1	1
36438	11975673	1	1
36439	11975688	1	1
36440	11975703	1	1
36441	11975718	1	1
36442	11975733	1	1
36443	11975748	1	1
36444	11975763	1	1
36445	11975778	1	1
36446	11975793	1	1
36447	11975808	1	1
36448	11975823	7	7
36449	11975888	1	1
36450	11975903	1	1
36451	11975918	1	1
36452	11975933	1	1
36453	11975948	1	1
36454	11975963	1	1
36455	11975978	1	1
36456	11975993	1	1
36457	11976008	1	1
36458	11976023	1	1
36459	11976038	1	1
36460	11976053	1	1
36461	11976068	3	3
36462	11976100	1	1
36463	11976115	1	1
36464	11976130	1	1
36465	11976145	1	1
36466	11976160	1	1
36467	11976175	1	1
36468	11976190	1	1
36469	11976205	1	1
36470	11976220	1	1
36471	11976235	1	1
36472	11976250	1	1
36473	11976265	1	1
36474	11976280	1	1
36475	11976295	1	1
36476	11976310	4	4
36477	11976351	2	2
36478	11976375	1	1
36479	11976390	1	1
36480	11976405	1	1
36481	11976420	1	1
36482	11976435	1	1
36483	11976450	1	1
36484	11976465	1	1
36485	11976480	2	2
36486	11976503	1	1
36487	11976518	1	1
36488	11976533	1	1
36489	11976548	1	1
36490	11976563	1	1
36491	11976578	1	1
36492	11976593	1	1
36493	11976608	1	1
36494	11976623	1	1
36495	11976638	1	1
36496	11976653	7	7
36497	11976718	1	1
36498	11976733	1	1
36499	11976748	1	1
36500	11976763	1	1
36501	11976778	1	1
36502	11976793	1	1
36503	11976808	2	2
36504	11976832	6	6
36505	11976890	15	15
36506	11977040	9	9
36507	11977128	1	1
36508	11977143	6	6
36509	11977206	3	3
36510	11977240	3	3
36511	11977275	1	1
36512	11977290	1	1
36513	11977305	2	2
36514	11977328	2	2
36515	11977352	1	1
36516	11977367	1	1
36517	11977382	16	16
36518	11977520	6	6
36519	11977578	27	21
36520	11977826	1	1
36521	11977841	1	1
36522	11977856	1	1
36523	11977871	1	1
36524	11977886	1	1
36525	11977901	1	1
36526	11977916	1	1
36527	11977931	3	3
36528	11977964	1	1
36529	11977979	1	1
36530	11977992	4	4
36531	11978030	3	3
36532	11978061	3	3
36533	11978093	3	3
36534	11978126	2	2
36535	11978150	3	3
36536	11978183	6	6
36537	11978242	1	1
36538	11978257	15	5
36539	11978362	1	1
36540	11978377	1	1
36541	11978392	2	2
36542	11978416	1	1
36543	11978431	5	5
36544	11978483	3	3
36545	11978515	1	1
36546	11978530	14	14
36547	11978660	6	6
36548	11978719	8	8
36549	11978792	4	4
36550	11978833	4	4
36551	11978871	4	4
36552	11978913	1	1
36553	11978928	2	2
36554	11978953	5	5
36555	11979004	3	3
36556	11979037	2	2
36557	11979061	6	5
36558	11979117	1	1
36559	11979132	1	1
36560	11979147	1	1
36561	11979162	1	1
36562	11979177	2	2
36563	11979202	4	4
36564	11979245	4	4
36565	11979288	5	5
36566	11979338	3	3
36567	11979373	2	2
36568	11979397	2	2
36569	11979422	2	2
36570	11979447	1	1
36571	11979462	7	7
36572	11979534	5	5
36573	11979583	1	1
36574	11979598	2	2
36575	11979622	1	1
36576	11979635	1	1
36577	11979648	5	5
36578	11979697	1	1
36579	11979711	6	6
36580	11979761	1	1
36581	11979775	2	2
36582	11979797	5	5
36583	11979846	1	1
36584	11979860	1	1
36585	11979874	3	3
36586	11979907	3	3
36587	11979941	1	1
36588	11979955	1	1
36589	11979969	8	8
36590	11980041	1	1
36591	11980055	1	1
36592	11980069	2	2
36593	11980092	3	3
36594	11980125	1	1
36595	11980139	3	3
36596	11980169	1	1
36597	11980183	4	4
36598	11980226	1	1
36599	11980240	1	1
36600	11980254	1	1
36601	11980268	2	2
36602	11980291	2	2
36603	11980314	1	1
36604	11980329	2	2
36605	11980353	1	1
36606	11980368	11	11
36607	11980457	9	9
36608	11980529	10	10
36609	11980611	6	6
36610	11980661	6	6
36611	11980711	7	7
36612	11980777	9	9
36613	11980858	9	9
36614	11980939	11	11
36615	11981037	11	11
36616	11981132	11	11
36617	11981227	9	9
36618	11981307	7	7
36619	11981372	9	9
36620	11981454	7	7
36621	11981519	7	7
36622	11981584	6	6
36623	11981640	6	6
36624	11981696	6	6
36625	11981752	8	8
36626	11981824	8	8
36627	11981899	6	6
36628	11981955	9	9
36629	11982039	4	4
36630	11982079	6	6
36631	11982135	6	6
36632	11982193	12	12
36633	11982307	4	4
36634	11982347	4	4
36635	11982387	4	4
36636	11982427	4	4
36637	11982467	6	6
36638	11982523	8	8
36639	11982597	17	13
36640	11982748	8	8
36641	11982823	7	7
36642	11982889	6	6
36643	11982945	8	8
36644	11983018	6	6
36645	11983074	14	14
36646	11983188	3	3
36647	11983219	6	6
36648	11983275	6	6
36649	11983331	6	6
36650	11983387	6	6
36651	11983443	6	6
36652	11983499	8	8
36653	11983571	6	6
36654	11983627	6	6
36655	11983683	6	6
36656	11983739	6	6
36657	11983795	6	6
36658	11983851	6	6
36659	11983907	8	8
36660	11983980	6	6
36661	11984036	6	6
36662	11984092	7	7
36663	11984157	6	6
36664	11984213	6	6
36665	11984269	9	9
36666	11984344	18	18
36667	11984502	13	13
36668	11984613	12	8
36669	11984713	1	1
36670	11984728	1	1
36671	11984743	7	6
36672	11984808	8	8
36673	11984892	4	4
36674	11984936	3	3
36675	11984970	4	4
36676	11985011	8	7
36677	11985089	1	1
36678	11985105	1	1
36679	11985121	10	10
36680	11985213	12	11
36681	11985327	5	5
36682	11985381	1	1
36683	11985397	13	13
36684	11985519	6	6
36685	11985583	1	1
36686	11985599	8	8
36687	11985681	7	4
36688	11985741	1	1
36689	11985757	1	1
36690	11985773	1	1
36691	11985787	9	9
36692	11985865	1	1
36693	11985879	24	14
36694	11986068	6	6
36695	11986126	29	17
36696	11986364	5	5
36697	11986405	2	2
36698	11986428	2	2
36699	11986451	3	3
36700	11986482	2	2
36701	11986505	3	3
36702	11986538	4	4
36703	11986576	2	2
36704	11986599	2	2
36705	11986622	1	1
36706	11986636	5	2
36707	11986678	10	10
36708	11986777	6	6
36709	11986834	1	1
36710	11986849	3	3
36711	11986881	4	4
36712	11986918	2	2
36713	11986939	6	6
36714	11986999	1	1
36715	11987014	6	6
36716	11987069	9	9
36717	11987148	4	4
36718	11987183	4	4
36719	11987218	8	8
36720	11987303	3	3
36721	11987334	3	3
36722	11987365	2	2
36723	11987388	4	4
36724	11987427	4	4
36725	11987466	4	4
36726	11987505	4	4
36727	11987544	5	5
36728	11987591	4	4
36729	11987630	2	2
36730	11987653	1	1
36731	11987667	1	1
36732	11987681	1	1
36733	11987696	2	2
36734	11987722	1	1
36735	11987737	2	2
36736	11987762	1	1
36737	11987777	13	11
36738	11987903	4	4
36739	11987946	3	3
36740	11987978	6	6
36741	11988035	14	13
36742	11988166	1	1
36743	11988181	1	1
36744	11988196	3	3
36745	11988231	7	7
36746	11988297	3	3
36747	11988329	31	30
36748	11988599	3	3
36749	11988630	7	7
36750	11988695	5	5
36751	11988739	27	27
36752	11988947	2	2
36753	11988969	1	1
36754	11988982	1	1
36755	11988996	1	1
36756	11989010	2	2
36757	11989031	1	1
36758	11989046	1	1
36759	11989061	1	1
36760	11989076	3	3
36761	11989109	1	1
36762	11989124	1	1
36763	11989139	1	1
36764	11989154	1	1
36765	11989169	1	1
36766	11989184	1	1
36767	11989199	1	1
36768	11989214	1	1
36769	11989229	1	1
36770	11989244	1	1
36771	11989259	1	1
36772	11989274	1	1
36773	11989287	2	2
36774	11989310	1	1
36775	11989324	2	2
36776	11989348	8	8
36777	11989426	1	1
36778	11989441	18	18
36779	11989604	3	3
36780	11989637	7	7
36781	11989706	6	6
36782	11989764	23	23
36783	11989967	8	8
36784	11990042	1	1
36785	11990057	3	3
36786	11990091	1	1
36787	11990106	1	1
36788	11990121	3	3
36789	11990147	6	4
36790	11990195	2	2
36791	11990215	57	56
36792	11990755	2	2
36793	11990776	3	3
36794	11990806	2	2
36795	11990828	4	4
36796	11990869	2	2
36797	11990891	2	2
36798	11990913	2	2
36799	11990936	5	5
36800	11990986	7	7
36801	11991053	1	1
36802	11991068	2	2
36803	11991090	2	2
36804	11991112	2	2
36805	11991134	30	30
36806	11991409	1	1
36807	11991424	2	2
36808	11991446	1	1
36809	11991461	1	1
36810	11991476	1	1
36811	11991491	2	2
36812	11991513	1	1
36813	11991528	15	11
36814	11991664	1	1
36815	11991679	2	2
36816	11991701	1	1
36817	11991716	4	4
36818	11991759	20	16
36819	11991939	3	3
36820	11991971	10	8
36821	11992057	1	1
36822	11992072	6	6
36823	11992132	8	6
36824	11992203	3	3
36825	11992234	2	2
36826	11992256	2	2
36827	11992278	2	2
36828	11992300	2	2
36829	11992322	2	2
36830	11992344	2	2
36831	11992366	21	17
36832	11992559	6	6
36833	11992618	2	2
36834	11992640	1	1
36835	11992655	2	2
36836	11992677	10	10
36837	11992769	17	17
36838	11992932	1	1
36839	11992947	1	1
36840	11992962	1	1
36841	11992977	1	1
36842	11992992	1	1
36843	11993007	1	1
36844	11993022	8	8
36845	11993092	1	1
36846	11993106	1	1
36847	11993120	1	1
36848	11993134	7	7
36849	11993200	1	1
36850	11993214	1	1
36851	11993229	1	1
36852	11993244	7	7
36853	11993314	6	3
36854	11993362	8	8
36855	11993438	6	6
36856	11993495	4	4
36857	11993533	2	2
36858	11993555	13	13
36859	11993671	11	11
36860	11993774	16	16
36861	11993885	17	17
36862	11994006	17	17
36863	11994126	12	12
36864	11994200	12	12
36865	11994274	12	12
36866	11994348	12	12
36867	11994422	12	12
36868	11994496	12	12
36869	11994570	12	12
36870	11994644	12	12
36871	11994718	12	12
36872	11994792	12	12
36873	11994866	12	12
36874	11994940	12	12
36875	11995014	12	12
36876	11995088	12	12
36877	11995162	12	12
36878	11995236	12	12
36879	11995310	12	12
36880	11995384	12	12
36881	11995458	12	12
36882	11995532	12	12
36883	11995606	12	12
36884	11995680	12	12
36885	11995754	12	12
36886	11995828	12	12
36887	11995902	12	12
36888	11995976	12	12
36889	11996050	12	12
36890	11996124	12	12
36891	11996198	12	12
36892	11996272	12	12
36893	11996346	12	12
36894	11996420	12	12
36895	11996494	12	12
36896	11996568	12	12
36897	11996642	12	12
36898	11996716	12	12
36899	11996790	12	12
36900	11996864	12	12
36901	11996938	12	12
36902	11997012	12	12
36903	11997086	12	12
36904	11997160	12	12
36905	11997234	12	12
36906	11997308	12	12
36907	11997382	12	12
36908	11997456	12	12
36909	11997530	12	12
36910	11997604	12	12
36911	11997678	12	12
36912	11997752	12	12
36913	11997826	12	12
36914	11997900	12	12
36915	11997974	12	12
36916	11998048	12	12
36917	11998122	12	12
36918	11998196	12	12
36919	11998270	12	12
36920	11998344	12	12
36921	11998418	12	12
36922	11998492	12	12
36923	11998566	12	12
36924	11998640	12	12
36925	11998714	12	12
36926	11998800	12	12
36927	11998886	12	12
36928	11998972	12	12
36929	11999058	12	12
36930	11999144	12	12
36931	11999230	12	12
36932	11999316	12	12
36933	11999402	12	12
36934	11999488	12	12
36935	11999574	12	12
36936	11999660	12	12
36937	11999746	12	12
36938	11999832	12	12
36939	11999918	12	12
36940	12000004	12	12
36941	12000090	12	12
36942	12000176	12	12
36943	12000262	12	12
36944	12000348	12	12
36945	12000434	12	12
36946	12000520	12	12
36947	12000606	12	12
36948	12000692	12	12
36949	12000778	12	12
36950	12000864	12	12
36951	12000950	12	12
36952	12001036	12	12
36953	12001122	12	12
36954	12001208	12	12
36955	12001294	12	12
36956	12001380	12	12
36957	12001466	12	12
36958	12001552	12	12
36959	12001638	12	12
36960	12001724	12	12
36961	12001810	12	12
36962	12001896	12	12
36963	12001982	12	12
36964	12002068	12	12
36965	12002154	12	12
36966	12002240	12	12
36967	12002326	12	12
36968	12002412	12	12
36969	12002498	12	12
36970	12002584	12	12
36971	12002670	12	12
36972	12002756	12	12
36973	12002842	12	12
36974	12002928	12	12
36975	12003014	12	12
36976	12003100	12	12
36977	12003186	12	12
36978	12003272	12	12
36979	12003358	12	12
36980	12003444	12	12
36981	12003530	12	12
36982	12003616	13	13
36983	12003712	12	12
36984	12003798	12	12
36985	12003884	12	12
36986	12003970	12	12
36987	12004056	12	12
36988	12004142	12	12
36989	12004228	12	12
36990	12004314	12	12
36991	12004400	12	12
36992	12004486	12	12
36993	12004572	12	12
36994	12004658	12	12
36995	12004744	12	12
36996	12004830	12	12
36997	12004916	12	12
36998	12005002	12	12
36999	12005088	12	12
37000	12005174	12	12
37001	12005260	12	12
37002	12005346	12	12
37003	12005432	12	12
37004	12005518	12	12
37005	12005604	12	12
37006	12005690	12	12
37007	12005776	12	12
37008	12005862	12	12
37009	12005948	12	12
37010	12006034	12	12
37011	12006120	12	12
37012	12006206	12	12
37013	12006292	12	12
37014	12006378	12	12
37015	12006464	12	12
37016	12006550	12	12
37017	12006636	12	12
37018	12006722	12	12
37019	12006808	12	12
37020	12006894	12	12
37021	12006980	12	12
37022	12007066	12	12
37023	12007152	12	12
37024	12007238	12	12
37025	12007324	12	12
37026	12007410	12	12
37027	12007496	12	12
37028	12007582	12	12
37029	12007668	12	12
37030	12007754	12	12
37031	12007840	12	12
37032	12007926	12	12
37033	12008012	12	12
37034	12008098	12	12
37035	12008184	12	12
37036	12008270	12	12
37037	12008356	12	12
37038	12008442	12	12
37039	12008528	12	12
37040	12008614	12	12
37041	12008700	12	12
37042	12008786	12	12
37043	12008872	12	12
37044	12008958	12	12
37045	12009044	12	12
37046	12009130	12	12
37047	12009216	12	12
37048	12009302	12	12
37049	12009388	12	12
37050	12009474	12	12
37051	12009560	12	12
37052	12009646	12	12
37053	12009732	12	12
37054	12009818	12	12
37055	12009904	12	12
37056	12009990	12	12
37057	12010076	12	12
37058	12010162	12	12
37059	12010248	12	12
37060	12010334	12	12
37061	12010420	12	12
37062	12010506	12	12
37063	12010592	12	12
37064	12010678	12	12
37065	12010764	12	12
37066	12010850	12	12
37067	12010936	12	12
37068	12011022	12	12
37069	12011108	12	12
37070	12011194	12	12
37071	12011280	12	12
37072	12011366	12	12
37073	12011452	12	12
37074	12011538	12	12
37075	12011624	12	12
37076	12011710	12	12
37077	12011796	12	12
37078	12011882	12	12
37079	12011968	12	12
37080	12012054	12	12
37081	12012140	12	12
37082	12012226	12	12
37083	12012312	12	12
37084	12012398	12	12
37085	12012484	12	12
37086	12012570	22	22
37087	12012754	12	12
37088	12012840	12	12
37089	12012926	12	12
37090	12013012	12	12
37091	12013098	12	12
37092	12013184	12	12
37093	12013270	12	12
37094	12013356	12	12
37095	12013442	12	12
37096	12013528	12	12
37097	12013614	12	12
37098	12013700	12	12
37099	12013786	12	12
37100	12013872	12	12
37101	12013958	12	12
37102	12014044	12	12
37103	12014130	12	12
37104	12014216	12	12
37105	12014302	12	12
37106	12014388	12	12
37107	12014474	12	12
37108	12014560	12	12
37109	12014646	12	12
37110	12014732	12	12
37111	12014818	12	12
37112	12014904	12	12
37113	12014990	12	12
37114	12015076	12	12
37115	12015162	12	12
37116	12015248	12	12
37117	12015334	12	12
37118	12015420	12	12
37119	12015506	12	12
37120	12015592	12	12
37121	12015678	12	12
37122	12015764	12	12
37123	12015850	12	12
37124	12015936	12	12
37125	12016022	12	12
37126	12016108	12	12
37127	12016194	12	12
37128	12016280	12	12
37129	12016366	12	12
37130	12016452	12	12
37131	12016538	12	12
37132	12016624	12	12
37133	12016710	12	12
37134	12016796	12	12
37135	12016882	12	12
37136	12016968	12	12
37137	12017054	12	12
37138	12017140	12	12
37139	12017226	12	12
37140	12017312	12	12
37141	12017398	12	12
37142	12017484	12	12
37143	12017570	12	12
37144	12017656	12	12
37145	12017742	12	12
37146	12017828	12	12
37147	12017914	12	12
37148	12018000	18	17
37149	12018140	12	12
